,Unnamed: 0,class,year,month,day,hour,minute,second,length,f0,f1,path
2429,2429,MP,2021,1,4,9,36,49.44,6.28,,,
2430,2430,MP,2021,1,4,9,39,40.32,7.28,,,
2431,2431,MP,2021,1,4,9,40,48.2,7.68,,,
2432,2432,VTB,2021,1,4,9,41,38.64,42.4,,,
2433,2433,VTB,2021,1,4,9,42,14.8,37.28,,,
2434,2434,GASBURST,2021,1,4,9,43,51.4,15.52,,,
2435,2435,MP,2021,1,4,9,44,38.8,8.28,,,
2436,2436,MP,2021,1,4,9,46,7.8,5.44,,,
2437,2437,MP,2021,1,4,9,50,28.0,5.48,,,
2438,2438,MP,2021,1,4,9,54,21.04,10.4,,,
2439,2439,GASBURST,2021,1,4,9,57,21.08,12.92,,,
2440,2440,ROCKFALL,2021,1,4,10,8,4.44,19.4,,,
2441,2441,ROCKFALL,2021,1,4,10,13,34.48,12.76,,,
2442,2442,ROCKFALL,2021,1,4,10,14,2.04,29.2,,,
2443,2443,MP,2021,1,4,10,15,37.4,6.8,,,
2444,2444,VTB,2021,1,4,10,18,7.4,12.64,,,
2445,2445,MP,2021,1,4,10,21,34.4,8.52,,,
2446,2446,VTB,2021,1,4,10,21,59.32,16.08,,,
2447,2447,MP,2021,1,4,10,22,33.32,5.96,,,
2448,2448,MP,2021,1,4,10,24,27.28,6.04,,,
2449,2449,ROCKFALL,2021,1,4,10,25,51.08,11.2,,,
2450,2450,MP,2021,1,4,10,28,44.72,7.52,,,
2451,2451,MP,2021,1,4,10,36,34.28,9.52,,,
2452,2452,GASBURST,2021,1,4,10,39,42.32,13.36,,,
2453,2453,MP,2021,1,4,10,40,54.4,6.52,,,
2454,2454,GASBURST,2021,1,4,10,42,55.88,12.8,,,
2455,2455,ROCKFALL,2021,1,4,10,44,0.32,14.96,,,
2456,2456,MP,2021,1,4,10,47,29.44,7.2,,,
2457,2457,VTB,2021,1,4,10,56,52.92,16.96,,,
2458,2458,MP,2021,1,4,10,59,49.88,5.72,,,
2459,2459,GASBURST,2021,1,4,11,0,57.88,24.44,,,
2460,2460,VTB,2021,1,4,11,3,44.8,11.68,,,
2461,2461,MP,2021,1,4,11,8,43.4,6.64,,,
2462,2462,VTB,2021,1,4,11,8,59.4,25.6,,,
2463,2463,MP,2021,1,4,11,9,21.88,9.24,,,
2464,2464,MP,2021,1,4,11,11,11.32,6.36,,,
2465,2465,MP,2021,1,4,11,12,31.44,9.6,,,
2466,2466,ROCKFALL,2021,1,4,11,13,11.8,13.0,,,
2467,2467,MP,2021,1,4,11,13,41.32,5.88,,,
2468,2468,GASBURST,2021,1,4,11,16,56.0,19.24,,,
2469,2469,MP,2021,1,4,11,19,53.88,6.16,,,
2470,2470,GASBURST,2021,1,4,11,20,6.88,16.44,,,
2471,2471,ROCKFALL,2021,1,4,11,24,32.2,12.0,,,
2472,2472,MP,2021,1,4,11,29,45.4,6.12,,,
2473,2473,MP,2021,1,4,11,31,40.6,6.04,,,
2474,2474,GASBURST,2021,1,4,11,35,23.68,16.64,,,
2475,2475,GASBURST,2021,1,4,11,38,23.32,11.76,,,
2476,2476,GASBURST,2021,1,4,11,38,42.6,24.24,,,
2477,2477,MP,2021,1,4,12,1,15.64,6.44,,,
2478,2478,MP,2021,1,4,12,3,27.72,6.28,,,
2479,2479,MP,2021,1,4,12,4,52.6,7.12,,,
2481,2481,MP,2021,1,4,12,5,17.48,7.8,,,
2482,2482,MP,2021,1,4,12,13,50.32,6.36,,,
2483,2483,ROCKFALL,2021,1,4,12,17,32.48,11.64,,,
2484,2484,ROCKFALL,2021,1,4,12,19,20.52,66.08,,,
2485,2485,GASBURST,2021,1,4,12,21,21.8,13.0,,,
2486,2486,GASBURST,2021,1,4,12,28,38.2,20.08,,,
2487,2487,GASBURST,2021,1,4,12,29,53.68,12.8,,,
2488,2488,GASBURST,2021,1,4,12,35,16.64,26.16,,,
2489,2489,ROCKFALL,2021,1,4,12,47,40.68,30.52,,,
2491,2491,ROCKFALL,2021,1,4,12,49,9.72,18.76,,,
2492,2492,ROCKFALL,2021,1,4,12,50,27.88,60.44,,,
2493,2493,ROCKFALL,2021,1,4,12,52,25.32,30.0,,,
2494,2494,VTB,2021,1,4,12,56,52.8,11.4,,,
2495,2495,VTB,2021,1,4,12,57,0.88,12.76,,,
2496,2496,ROCKFALL,2021,1,4,12,58,42.2,52.08,,,
2497,2497,ROCKFALL,2021,1,4,13,4,6.8,74.04,,,
2498,2498,MP,2021,1,4,13,6,50.52,5.56,,,
2499,2499,ROCKFALL,2021,1,4,13,8,35.04,12.76,,,
2500,2500,ROCKFALL,2021,1,4,13,10,59.24,50.0,,,
2501,2501,GASBURST,2021,1,4,13,22,33.4,13.52,,,
2502,2502,MP,2021,1,4,13,22,49.24,5.36,,,
2503,2503,MP,2021,1,4,13,23,15.6,8.6,,,
2504,2504,MP,2021,1,4,13,24,15.84,9.88,,,
2505,2505,VTB,2021,1,4,13,25,1.92,19.32,,,
2506,2506,VTB,2021,1,4,13,25,32.4,20.32,,,
2507,2507,MP,2021,1,4,13,26,36.44,8.8,,,
2508,2508,MP,2021,1,4,13,27,22.0,6.2,,,
2509,2509,MP,2021,1,4,13,28,19.68,5.32,,,
2510,2510,MP,2021,1,4,13,28,35.4,7.4,,,
2511,2511,MP,2021,1,4,13,28,47.48,8.24,,,
2512,2512,MP,2021,1,4,13,31,12.32,8.6,,,
2513,2513,ROCKFALL,2021,1,4,13,32,44.32,12.28,,,
2514,2514,VTB,2021,1,4,13,33,0.0,18.52,,,
2515,2515,MP,2021,1,4,13,33,38.92,9.88,,,
2516,2516,MP,2021,1,4,13,34,36.84,6.4,,,
2517,2517,ROCKFALL,2021,1,4,13,36,51.6,27.72,,,
2518,2518,MP,2021,1,4,13,38,4.48,7.2,,,
2519,2519,MP,2021,1,4,13,38,49.4,7.72,,,
2520,2520,MP,2021,1,4,13,39,9.28,7.4,,,
2521,2521,ROCKFALL,2021,1,4,13,39,20.92,14.28,,,
2522,2522,VTB,2021,1,4,13,42,22.48,41.36,,,
2523,2523,MP,2021,1,4,13,51,32.6,8.72,,,
2524,2524,GASBURST,2021,1,4,13,55,1.48,15.44,,,
2525,2525,GASBURST,2021,1,4,13,58,46.8,13.44,,,
2526,2526,MP,2021,1,4,14,2,25.4,5.88,,,
2527,2527,MP,2021,1,4,14,10,51.76,7.44,,,
2528,2528,GASBURST,2021,1,4,14,11,5.76,16.0,,,
2529,2529,GASBURST,2021,1,4,14,18,10.68,11.72,,,
2530,2530,MP,2021,1,4,14,19,12.8,5.32,,,
2531,2531,VTB,2021,1,4,14,21,47.04,25.6,,,
2532,2532,MP,2021,1,4,14,22,48.4,5.68,,,
2533,2533,MP,2021,1,4,14,23,7.52,11.04,,,
2534,2534,GASBURST,2021,1,4,14,29,27.36,9.76,,,
2535,2535,MP,2021,1,4,14,30,21.52,5.84,,,
2536,2536,GASBURST,2021,1,4,14,31,0.16,16.64,,,
2537,2537,MP,2021,1,4,14,32,13.52,6.16,,,
2538,2538,MP,2021,1,4,14,46,28.2,11.16,,,
2539,2539,GASBURST,2021,1,4,14,49,3.32,31.28,,,
2540,2540,MP,2021,1,4,14,52,31.4,5.44,,,
2541,2541,GASBURST,2021,1,4,15,0,1.04,13.16,,,
2542,2542,MP,2021,1,4,15,3,43.92,10.8,,,
2543,2543,GASBURST,2021,1,4,15,10,44.48,21.44,,,
2544,2544,GASBURST,2021,1,4,15,18,29.44,13.12,,,
2545,2545,GASBURST,2021,1,4,15,22,44.88,11.64,,,
2546,2546,VTB,2021,1,4,15,30,5.64,19.96,,,
2548,2548,VTB,2021,1,4,15,32,44.0,22.24,,,
2549,2549,MP,2021,1,4,15,41,47.92,10.32,,,
2550,2550,MP,2021,1,4,15,43,44.76,9.32,,,
2551,2551,MP,2021,1,4,15,53,16.72,6.48,,,
2552,2552,GASBURST,2021,1,4,16,2,0.44,15.08,,,
2553,2553,MP,2021,1,4,16,3,20.44,5.56,,,
2555,2555,MP,2021,1,4,16,19,23.0,6.32,,,
2556,2556,GASBURST,2021,1,4,16,24,47.04,13.88,,,
2557,2557,ROCKFALL,2021,1,4,16,34,10.72,12.96,,,
2558,2558,MP,2021,1,4,16,38,36.32,5.8,,,
2559,2559,ROCKFALL,2021,1,4,16,43,15.32,37.16,,,
2560,2560,MP,2021,1,4,16,50,1.04,6.48,,,
2561,2561,ROCKFALL,2021,1,4,16,50,41.44,17.6,,,
2562,2562,VTB,2021,1,4,16,51,27.08,11.8,,,
2563,2563,MP,2021,1,4,16,52,15.24,8.2,,,
2564,2564,GASBURST,2021,1,4,16,54,58.8,12.88,,,
2565,2565,MP,2021,1,4,17,1,4.36,11.32,,,
2566,2566,MP,2021,1,4,17,5,52.16,14.08,,,
2567,2567,GASBURST,2021,1,4,17,13,42.16,15.28,,,
2568,2568,ROCKFALL,2021,1,4,17,21,57.2,12.32,,,
2569,2569,MP,2021,1,4,17,30,10.4,8.48,,,
2570,2570,MP,2021,1,4,17,35,28.08,5.4,,,
2571,2571,MP,2021,1,4,17,37,37.28,6.12,,,
2572,2572,MP,2021,1,4,17,41,21.0,7.08,,,
2573,2573,MP,2021,1,4,17,44,32.12,11.4,,,
2574,2574,VTB,2021,1,4,17,53,7.08,18.84,,,
2575,2575,MP,2021,1,4,17,53,55.12,8.24,,,
2576,2576,MP,2021,1,4,17,54,12.32,8.8,,,
2577,2577,MP,2021,1,4,17,55,15.08,5.96,,,
2578,2578,GASBURST,2021,1,4,17,58,28.8,9.44,,,
2579,2579,GASBURST,2021,1,4,18,2,24.32,12.76,,,
2580,2580,MP,2021,1,4,18,3,15.08,5.64,,,
2581,2581,ROCKFALL,2021,1,4,18,4,52.92,13.96,,,
2582,2582,ROCKFALL,2021,1,4,18,5,55.52,18.08,,,
2583,2583,VTB,2021,1,4,18,6,48.0,35.48,,,
2584,2584,MP,2021,1,4,18,10,57.88,5.24,,,
2585,2585,VTB,2021,1,4,18,12,40.44,40.96,,,
2586,2586,MP,2021,1,4,18,13,54.28,9.44,,,
2587,2587,GASBURST,2021,1,4,18,17,21.84,12.8,,,
2588,2588,MP,2021,1,4,18,22,0.0,6.52,,,
2589,2589,MP,2021,1,4,18,29,49.68,8.96,,,
2590,2590,GASBURST,2021,1,4,18,31,10.44,14.04,,,
2591,2591,ROCKFALL,2021,1,4,18,35,42.08,32.24,,,
2592,2592,GASBURST,2021,1,4,18,43,53.92,13.52,,,
2593,2593,MP,2021,1,4,18,44,22.6,9.8,,,
2594,2594,GASBURST,2021,1,4,18,45,41.4,18.64,,,
2595,2595,VTB,2021,1,4,18,58,40.24,19.64,,,
2596,2596,MP,2021,1,4,18,59,51.24,5.44,,,
2597,2597,MP,2021,1,4,19,4,29.28,10.2,,,
2598,2598,ROCKFALL,2021,1,4,19,5,43.84,96.0,,,
2599,2599,MP,2021,1,4,19,17,3.72,8.12,,,
2600,2600,MP,2021,1,4,19,19,19.24,9.0,,,
2601,2601,VTB,2021,1,4,19,20,22.28,12.32,,,
2602,2602,MP,2021,1,4,19,21,38.24,8.96,,,
2603,2603,MP,2021,1,4,19,24,7.08,7.84,,,
2604,2604,MP,2021,1,4,19,28,29.6,6.32,,,
2605,2605,GASBURST,2021,1,4,19,29,55.68,14.72,,,
2606,2606,MP,2021,1,4,19,31,4.12,8.12,,,
2607,2607,MP,2021,1,4,19,32,24.0,10.32,,,
2608,2608,VTB,2021,1,4,19,33,10.92,14.68,,,
2609,2609,GASBURST,2021,1,4,19,46,19.04,14.04,,,
2610,2610,MP,2021,1,4,19,57,55.52,10.52,,,
2611,2611,GASBURST,2021,1,4,20,5,16.32,12.52,,,
2612,2612,GASBURST,2021,1,4,20,6,14.12,12.6,,,
2613,2613,GASBURST,2021,1,4,20,12,52.24,13.0,,,
2614,2614,MP,2021,1,4,20,14,6.28,8.12,,,
2615,2615,MP,2021,1,4,20,21,15.44,6.44,,,
2616,2616,MP,2021,1,4,20,25,13.48,7.44,,,
2617,2617,VTB,2021,1,4,20,26,43.64,22.68,,,
2618,2618,VTB,2021,1,4,20,27,0.0,20.04,,,
2619,2619,VTB,2021,1,4,20,32,46.0,11.88,,,
2620,2620,MP,2021,1,4,20,34,2.6,9.64,,,
2621,2621,MP,2021,1,4,20,39,41.24,7.8,,,
2622,2622,GASBURST,2021,1,4,20,41,4.32,11.72,,,
2623,2623,MP,2021,1,4,20,41,16.6,7.92,,,
2624,2624,MP,2021,1,4,20,42,21.08,5.92,,,
2625,2625,VTB,2021,1,4,20,46,38.2,19.24,,,
2626,2626,MP,2021,1,4,20,50,17.8,8.6,,,
2627,2627,MP,2021,1,4,20,51,8.08,9.56,,,
2628,2628,MP,2021,1,4,20,52,37.0,5.48,,,
2629,2629,GASBURST,2021,1,4,20,58,31.0,11.88,,,
2630,2630,ROCKFALL,2021,1,4,21,3,39.92,17.8,,,
2631,2631,ROCKFALL,2021,1,4,21,6,51.68,25.92,,,
2632,2632,MP,2021,1,4,21,8,16.08,5.4,,,
2633,2633,ROCKFALL,2021,1,4,21,10,13.48,25.96,,,
2634,2634,VTB,2021,1,4,21,10,45.8,12.44,,,
2635,2635,MP,2021,1,4,21,12,29.12,6.48,,,
2637,2637,GASBURST,2021,1,4,21,18,42.12,14.8,,,
2638,2638,MP,2021,1,4,21,30,37.44,7.36,,,
2639,2639,MP,2021,1,4,21,33,35.24,8.8,,,
2640,2640,ROCKFALL,2021,1,4,21,41,18.12,12.08,,,
2641,2641,GASBURST,2021,1,4,21,44,11.92,14.32,,,
2642,2642,ROCKFALL,2021,1,4,21,45,37.8,11.6,,,
2643,2643,GASBURST,2021,1,4,21,48,19.12,18.68,,,
2644,2644,ROCKFALL,2021,1,4,21,50,37.08,13.56,,,
2645,2645,ROCKFALL,2021,1,4,21,53,59.4,34.2,,,
2646,2646,GASBURST,2021,1,4,21,57,47.4,15.04,,,
2647,2647,VTB,2021,1,4,22,3,57.92,11.56,,,
2648,2648,VTB,2021,1,4,22,4,10.52,14.96,,,
2649,2649,ROCKFALL,2021,1,4,22,5,3.6,36.08,,,
2650,2650,MP,2021,1,4,22,8,39.24,6.36,,,
2651,2651,GASBURST,2021,1,4,22,9,21.4,17.68,,,
2653,2653,ROCKFALL,2021,1,4,22,11,18.04,34.0,,,
2654,2654,MP,2021,1,4,22,12,2.2,7.92,,,
2655,2655,ROCKFALL,2021,1,4,22,15,11.4,22.44,,,
2656,2656,ROCKFALL,2021,1,4,22,17,51.28,43.44,,,
2657,2657,MP,2021,1,4,22,18,38.08,7.96,,,
2658,2658,VTB,2021,1,4,22,20,15.84,29.08,,,
2659,2659,VTB,2021,1,4,22,20,39.04,39.68,,,
2660,2660,VTB,2021,1,4,22,22,35.44,17.64,,,
2661,2661,MP,2021,1,4,22,24,14.68,7.8,,,
2662,2662,MP,2021,1,4,22,25,3.68,9.12,,,
2663,2663,MP,2021,1,4,22,26,32.84,8.76,,,
2664,2664,VTB,2021,1,4,22,27,38.28,14.92,,,
2665,2665,MP,2021,1,4,22,30,36.4,6.84,,,
2666,2666,MP,2021,1,4,22,34,54.44,9.8,,,
2667,2667,MP,2021,1,4,22,37,21.6,7.0,,,
2668,2668,GASBURST,2021,1,4,22,38,8.68,16.24,,,
2669,2669,VTB,2021,1,4,22,39,55.92,12.88,,,
2670,2670,MP,2021,1,4,22,41,12.0,9.4,,,
2671,2671,VTB,2021,1,4,23,0,58.28,30.16,,,
2672,2672,MP,2021,1,4,23,2,18.48,11.0,,,
2673,2673,MP,2021,1,4,23,6,24.64,5.28,,,
2674,2674,ROCKFALL,2021,1,4,23,9,20.28,74.92,,,
2675,2675,GASBURST,2021,1,4,23,16,35.52,7.2,,,
2676,2676,MP,2021,1,4,23,19,9.28,7.68,,,
2677,2677,ROCKFALL,2021,1,4,23,21,34.92,22.2,,,
2678,2678,MP,2021,1,4,23,24,22.16,13.04,,,
2679,2679,MP,2021,1,4,23,24,58.72,5.76,,,
2680,2680,MP,2021,1,4,23,25,5.88,10.12,,,
2681,2681,MP,2021,1,4,23,25,38.12,10.52,,,
2682,2682,MP,2021,1,4,23,26,15.12,7.92,,,
2683,2683,VTB,2021,1,4,23,26,39.08,21.08,,,
2684,2684,VTB,2021,1,4,23,27,31.36,13.44,,,
2685,2685,MP,2021,1,4,23,27,46.8,4.4,,,
2686,2686,MP,2021,1,4,23,29,16.24,7.44,,,
2687,2687,MP,2021,1,4,23,30,51.52,7.36,,,
2688,2688,MP,2021,1,4,23,36,25.8,14.84,,,
2689,2689,ROCKFALL,2021,1,4,23,38,10.56,26.56,,,
2690,2690,MP,2021,1,4,23,38,47.84,10.08,,,
2691,2691,MP,2021,1,4,23,39,49.76,6.88,,,
2692,2692,MP,2021,1,4,23,40,52.64,7.52,,,
2693,2693,MP,2021,1,4,23,42,48.32,10.24,,,
2695,2695,GASBURST,2021,1,4,23,44,56.6,36.2,,,
2696,2696,MP,2021,1,4,23,46,43.96,7.24,,,
2697,2697,VTB,2021,1,4,23,50,52.8,18.56,,,
2698,2698,MP,2021,1,4,23,51,41.88,8.36,,,
2699,2699,GASBURST,2021,1,5,0,3,11.52,11.48,,,
2700,2700,GASBURST,2021,1,5,0,5,20.04,8.24,,,
2701,2701,MP,2021,1,5,0,7,12.6,7.92,,,
2702,2702,MP,2021,1,5,0,11,41.64,14.36,,,
2703,2703,GASBURST,2021,1,5,0,20,15.24,10.72,,,
2704,2704,MP,2021,1,5,0,22,36.32,14.76,,,
2705,2705,MP,2021,1,5,0,29,34.64,6.8,,,
2706,2706,MP,2021,1,5,0,31,30.28,6.32,,,
2707,2707,MP,2021,1,5,0,37,2.48,8.6,,,
2708,2708,MP,2021,1,5,0,38,21.0,4.32,,,
2709,2709,MP,2021,1,5,0,44,7.4,7.0,,,
2710,2710,ROCKFALL,2021,1,5,0,46,24.72,27.56,,,
2711,2711,ROCKFALL,2021,1,5,0,52,16.8,44.52,,,
2712,2712,MP,2021,1,5,1,25,6.44,7.6,,,
2713,2713,MP,2021,1,5,1,27,39.0,7.68,,,
2714,2714,VTB,2021,1,5,1,42,15.32,25.0,,,
2715,2715,MP,2021,1,5,1,50,42.84,6.56,,,
2716,2716,GASBURST,2021,1,5,1,52,38.88,8.92,,,
2717,2717,ROCKFALL,2021,1,5,1,53,46.04,30.08,,,
2718,2718,MP,2021,1,5,1,56,2.44,7.08,,,
2719,2719,MP,2021,1,5,1,57,17.28,12.2,,,
2720,2720,VTB,2021,1,5,1,58,40.4,13.6,,,
2721,2721,VTB,2021,1,5,1,58,53.84,34.8,,,
2722,2722,VTB,2021,1,5,2,0,0.04,12.4,,,
2723,2723,MP,2021,1,5,2,4,3.68,9.64,,,
2724,2724,MP,2021,1,5,2,4,45.4,5.6,,,
2725,2725,ROCKFALL,2021,1,5,2,17,1.28,30.96,,,
2726,2726,MP,2021,1,5,2,20,47.68,4.2,,,
2727,2727,MP,2021,1,5,2,28,20.92,8.48,,,
2728,2728,GASBURST,2021,1,5,2,37,30.68,15.2,,,
2729,2729,ROCKFALL,2021,1,5,2,40,0.32,37.16,,,
2730,2730,ROCKFALL,2021,1,5,2,43,13.24,64.92,,,
2731,2731,ROCKFALL,2021,1,5,3,1,23.28,25.72,,,
2732,2732,MP,2021,1,5,3,4,50.88,6.64,,,
2733,2733,VTB,2021,1,5,3,14,18.16,26.2,,,
2734,2734,ROCKFALL,2021,1,5,3,21,39.76,25.4,,,
2735,2735,ROCKFALL,2021,1,5,3,33,11.88,31.36,,,
2737,2737,ROCKFALL,2021,1,5,3,40,0.0,13.08,,,
2738,2738,MP,2021,1,5,3,41,29.84,8.4,,,
2739,2739,MP,2021,1,5,3,46,52.84,8.4,,,
2740,2740,MP,2021,1,5,3,49,49.2,6.6,,,
2741,2741,MP,2021,1,5,3,50,39.08,5.96,,,
2742,2742,GASBURST,2021,1,5,3,52,9.24,13.88,,,
2743,2743,GASBURST,2021,1,5,3,53,2.2,12.56,,,
2744,2744,MP,2021,1,5,3,53,40.28,6.56,,,
2745,2745,VTB,2021,1,5,3,53,59.48,12.0,,,
2746,2746,ROCKFALL,2021,1,5,3,56,10.68,47.88,,,
2747,2747,MP,2021,1,5,3,59,29.76,9.4,,,
2748,2748,VTB,2021,1,5,4,0,21.72,30.92,,,
2749,2749,VTB,2021,1,5,4,0,21.84,31.12,,,
2750,2750,MP,2021,1,5,4,1,44.6,6.68,,,
2751,2751,MP,2021,1,5,4,3,10.0,7.4,,,
2752,2752,MP,2021,1,5,4,4,27.08,6.28,,,
2753,2753,MP,2021,1,5,4,6,53.32,7.16,,,
2754,2754,MP,2021,1,5,4,8,59.96,6.76,,,
2755,2755,MP,2021,1,5,4,15,8.88,7.32,,,
2756,2756,VTB,2021,1,5,4,17,22.44,19.48,,,
2757,2757,MP,2021,1,5,4,22,39.76,9.48,,,
2758,2758,MP,2021,1,5,4,23,44.08,8.56,,,
2759,2759,VTB,2021,1,5,4,28,54.36,15.6,,,
2760,2760,MP,2021,1,5,4,30,32.6,8.08,,,
2761,2761,GASBURST,2021,1,5,4,32,7.84,10.68,,,
2762,2762,ROCKFALL,2021,1,5,4,34,0.44,38.8,,,
2763,2763,MP,2021,1,5,4,36,25.88,6.28,,,
2764,2764,MP,2021,1,5,4,41,14.76,8.84,,,
2765,2765,MP,2021,1,5,4,42,26.36,8.0,,,
2766,2766,ROCKFALL,2021,1,5,4,57,43.44,12.12,,,
2768,2768,ROCKFALL,2021,1,5,5,0,21.64,53.68,,,
2769,2769,MP,2021,1,5,5,17,57.84,9.96,,,
2770,2770,ROCKFALL,2021,1,5,5,20,9.28,17.04,,,
2771,2771,ROCKFALL,2021,1,5,5,20,53.04,15.76,,,
2772,2772,MP,2021,1,5,5,26,12.72,5.76,,,
2773,2773,MP,2021,1,5,5,28,13.88,5.56,,,
2774,2774,MP,2021,1,5,5,31,0.04,5.48,,,
2775,2775,GASBURST,2021,1,5,5,31,51.64,7.88,,,
2776,2776,ROCKFALL,2021,1,5,5,32,23.6,32.4,,,
2777,2777,ROCKFALL,2021,1,5,5,33,0.24,59.96,,,
2778,2778,ROCKFALL,2021,1,5,5,33,0.24,63.76,,,
2779,2779,ROCKFALL,2021,1,5,5,42,25.92,56.96,,,
2780,2780,ROCKFALL,2021,1,5,5,44,0.08,21.32,,,
2781,2781,MP,2021,1,5,5,46,44.04,7.84,,,
2782,2782,ROCKFALL,2021,1,5,5,47,31.92,45.48,,,
2783,2783,VTB,2021,1,5,5,50,43.4,14.2,,,
2784,2784,MP,2021,1,5,5,54,10.28,7.84,,,
2785,2785,MP,2021,1,5,6,2,39.36,7.2,,,
2786,2786,MP,2021,1,5,6,3,50.4,5.84,,,
2787,2787,MP,2021,1,5,6,4,51.04,6.28,,,
2788,2788,MP,2021,1,5,6,5,19.32,7.56,,,
2789,2789,MP,2021,1,5,6,5,38.56,8.12,,,
2790,2790,MP,2021,1,5,6,6,8.16,6.6,,,
2791,2791,MP,2021,1,5,6,6,19.76,10.8,,,
2792,2792,ROCKFALL,2021,1,5,6,7,51.0,17.76,,,
2793,2793,VTB,2021,1,5,6,8,19.56,34.52,,,
2794,2794,VTB,2021,1,5,6,8,42.04,38.44,,,
2795,2795,MP,2021,1,5,6,9,34.16,8.12,,,
2796,2796,MP,2021,1,5,6,12,10.88,8.88,,,
2798,2798,MP,2021,1,5,6,13,35.96,9.04,,,
2799,2799,MP,2021,1,5,6,14,13.2,6.96,,,
2800,2800,MP,2021,1,5,6,15,17.64,8.28,,,
2801,2801,MP,2021,1,5,6,16,0.04,8.56,,,
2802,2802,MP,2021,1,5,6,18,19.6,7.76,,,
2803,2803,VTB,2021,1,5,6,19,3.04,14.56,,,
2804,2804,GASBURST,2021,1,5,6,21,7.72,17.04,,,
2805,2805,MP,2021,1,5,6,22,41.32,6.68,,,
2806,2806,ROCKFALL,2021,1,5,6,25,35.08,12.52,,,
2807,2807,MP,2021,1,5,6,26,56.92,9.72,,,
2808,2808,ROCKFALL,2021,1,5,6,29,41.04,35.8,,,
2809,2809,MP,2021,1,5,6,31,3.56,7.6,,,
2810,2810,MP,2021,1,5,6,34,13.92,7.24,,,
2811,2811,GASBURST,2021,1,5,6,35,19.0,22.76,,,
2812,2812,GASBURST,2021,1,5,6,43,32.48,15.04,,,
2813,2813,VTB,2021,1,5,6,45,27.52,17.92,,,
2814,2814,MP,2021,1,5,6,49,10.8,10.0,,,
2815,2815,MP,2021,1,5,6,51,18.72,8.24,,,
2816,2816,ROCKFALL,2021,1,5,6,51,32.8,22.76,,,
2817,2817,GASBURST,2021,1,5,7,4,31.64,16.04,,,
2818,2818,MP,2021,1,5,7,6,22.72,7.32,,,
2819,2819,ROCKFALL,2021,1,5,7,10,17.72,19.2,,,
2820,2820,MP,2021,1,5,7,18,2.6,6.84,,,
2821,2821,ROCKFALL,2021,1,5,7,19,42.28,13.16,,,
2822,2822,MP,2021,1,5,7,20,35.6,7.0,,,
2823,2823,MP,2021,1,5,7,21,9.44,9.0,,,
2825,2825,VTB,2021,1,5,7,23,14.88,11.4,,,
2826,2826,ROCKFALL,2021,1,5,7,28,16.48,15.64,,,
2828,2828,ROCKFALL,2021,1,5,7,39,29.52,16.32,,,
2829,2829,ROCKFALL,2021,1,5,7,40,57.28,20.56,,,
2830,2830,ROCKFALL,2021,1,5,7,44,9.12,7.96,,,
2832,2832,ROCKFALL,2021,1,5,7,54,43.28,13.2,,,
2833,2833,MP,2021,1,5,7,55,41.52,8.08,,,
2834,2834,MP,2021,1,5,7,56,57.32,6.12,,,
2836,2836,ROCKFALL,2021,1,5,8,2,22.0,157.92,,,
2837,2837,MP,2021,1,5,8,11,47.68,7.96,,,
2838,2838,ROCKFALL,2021,1,5,8,18,54.84,8.8,,,
2839,2839,MP,2021,1,5,8,22,51.88,6.6,,,
2840,2840,GASBURST,2021,1,5,8,27,22.44,8.24,,,
2841,2841,ROCKFALL,2021,1,5,8,28,57.8,122.12,,,
2842,2842,MP,2021,1,5,8,32,48.76,7.84,,,
2843,2843,MP,2021,1,5,8,35,35.92,5.88,,,
2844,2844,GASBURST,2021,1,5,8,39,32.08,12.84,,,
2845,2845,ROCKFALL,2021,1,5,8,42,41.92,11.2,,,
2846,2846,MP,2021,1,5,8,43,48.8,6.24,,,
2847,2847,MP,2021,1,5,9,11,18.44,6.8,,,
2848,2848,MP,2021,1,5,9,14,25.48,6.52,,,
2849,2849,GASBURST,2021,1,5,9,20,47.2,10.24,,,
2850,2850,ROCKFALL,2021,1,5,9,22,13.2,10.0,,,
2851,2851,MP,2021,1,5,9,29,6.28,4.36,,,
2852,2852,ROCKFALL,2021,1,5,9,35,48.28,25.64,,,
2853,2853,MP,2021,1,5,9,45,2.8,4.72,,,
2855,2855,ROCKFALL,2021,1,5,9,47,21.48,54.72,,,
2856,2856,GASBURST,2021,1,5,9,51,36.0,9.88,,,
2857,2857,ROCKFALL,2021,1,5,9,58,25.08,19.6,,,
2858,2858,GASBURST,2021,1,5,10,3,41.16,15.28,,,
2859,2859,ROCKFALL,2021,1,5,10,8,2.88,57.08,,,
2860,2860,GASBURST,2021,1,5,10,10,3.4,16.56,,,
2861,2861,MP,2021,1,5,10,11,44.36,5.92,,,
2862,2862,VTB,2021,1,5,10,17,44.2,21.36,,,
2863,2863,ROCKFALL,2021,1,5,10,20,54.8,66.2,,,
2864,2864,MP,2021,1,5,10,23,0.16,6.64,,,
2865,2865,GASBURST,2021,1,5,10,29,9.88,15.96,,,
2866,2866,ROCKFALL,2021,1,5,10,34,44.16,19.12,,,
2867,2867,MP,2021,1,5,10,37,0.76,9.16,,,
2868,2868,MP,2021,1,5,10,46,22.28,7.88,,,
2869,2869,MP,2021,1,5,10,49,35.56,7.6,,,
2870,2870,MP,2021,1,5,10,51,10.48,5.68,,,
